codigo_ncm,descricao_ncm,nacionalfederal,importadosfederal,estadual,municipal,vigenciainicio,vigenciafim
90189039,Instrumentos e aparelhos de optica de fotografia de cinematografia de medida de controle ou de precisao instrumentos e aparelhos medico cirurgicos suas partes e acessorios instrumentos e aparelhos para medicina cirurgia odontologia e veterinaria incluindo os aparelhos para cintilografia e outros aparelhos eletromedicos bem como os aparelhos para testes visuais outros,16.40,25.09,3.40,0.00,20/10/2025,30/11/2025
90189040,Instrumentos e aparelhos de optica de fotografia de cinematografia de medida de controle ou de precisao instrumentos e aparelhos medico cirurgicos suas partes e acessorios instrumentos e aparelhos para medicina cirurgia odontologia e veterinaria incluindo os aparelhos para cintilografia e outros aparelhos eletromedicos bem como os aparelhos para testes visuais Rins artificiais,13.45,19.46,3.40,0.00,20/10/2025,30/11/2025
90189050,Instrumentos e aparelhos de optica de fotografia de cinematografia de medida de controle ou de precisao instrumentos e aparelhos medico cirurgicos suas partes e acessorios instrumentos e aparelhos para medicina cirurgia odontologia e veterinaria incluindo os aparelhos para cintilografia e outros aparelhos eletromedicos bem como os aparelhos para testes visuais aparelhos de diatermia,16.40,25.09,3.40,0.00,20/10/2025,30/11/2025
90189061,Instrumentos e aparelhos de optica de fotografia de cinematografia de medida de controle ou de precisao instrumentos e aparelhos medico cirurgicos suas partes e acessorios instrumentos e aparelhos para medicina cirurgia odontologia e veterinaria incluindo os aparelhos para cintilografia e outros aparelhos eletromedicos bem como os aparelhos para testes visuais Que contenham mercurio,16.40,25.92,3.40,0.00,20/10/2025,30/11/2025
90189069,Instrumentos e aparelhos de optica de fotografia de cinematografia de medida de controle ou de precisao instrumentos e aparelhos medico cirurgicos suas partes e acessorios instrumentos e aparelhos para medicina cirurgia odontologia e veterinaria incluindo os aparelhos para cintilografia e outros aparelhos eletromedicos bem como os aparelhos para testes visuais outros,16.40,25.92,3.40,0.00,20/10/2025,30/11/2025
90189091,Instrumentos e aparelhos de optica de fotografia de cinematografia de medida de controle ou de precisao instrumentos e aparelhos medico cirurgicos suas partes e acessorios instrumentos e aparelhos para medicina cirurgia odontologia e veterinaria incluindo os aparelhos para cintilografia e outros aparelhos eletromedicos bem como os aparelhos para testes visuais incubadoras para bebes,16.40,25.09,3.40,0.00,20/10/2025,30/11/2025
90189093,Instrumentos e aparelhos de optica de fotografia de cinematografia de medida de controle ou de precisao instrumentos e aparelhos medico cirurgicos suas partes e acessorios instrumentos e aparelhos para medicina cirurgia odontologia e veterinaria incluindo os aparelhos para cintilografia e outros aparelhos eletromedicos bem como os aparelhos para testes visuais aparelhos para terapia intra uretral por micro ondas TuMT proprios para o tratamento de,16.40,18.40,3.40,0.00,20/10/2025,30/11/2025
90189094,Instrumentos e aparelhos de optica de fotografia de cinematografia de medida de controle ou de precisao instrumentos e aparelhos medico cirurgicos suas partes e acessorios instrumentos e aparelhos para medicina cirurgia odontologia e veterinaria incluindo os aparelhos para cintilografia e outros aparelhos eletromedicos bem como os aparelhos para testes visuais endoscopios,16.40,18.40,3.40,0.00,20/10/2025,30/11/2025
90189095,Instrumentos e aparelhos de optica de fotografia de cinematografia de medida de controle ou de precisao instrumentos e aparelhos medico cirurgicos suas partes e acessorios instrumentos e aparelhos para medicina cirurgia odontologia e veterinaria incluindo os aparelhos para cintilografia e outros aparelhos eletromedicos bem como os aparelhos para testes visuais Grampos e clipes seus aplicadores e extratores,13.45,15.45,3.40,0.00,20/10/2025,30/11/2025
90189096,Instrumentos e aparelhos de optica de fotografia de cinematografia de medida de controle ou de precisao instrumentos e aparelhos medico cirurgicos suas partes e acessorios instrumentos e aparelhos para medicina cirurgia odontologia e veterinaria incluindo os aparelhos para cintilografia e outros aparelhos eletromedicos bem como os aparelhos para testes visuais Desfibriladores externos que operem unicamente em modo automatico aeD automatic externa,16.40,18.40,3.40,0.00,20/10/2025,30/11/2025
90189097,Instrumentos e aparelhos de optica de fotografia de cinematografia de medida de controle ou de precisao instrumentos e aparelhos medico cirurgicos suas partes e acessorios instrumentos e aparelhos para medicina cirurgia odontologia e veterinaria incluindo os aparelhos para cintilografia e outros aparelhos eletromedicos bem como os aparelhos para testes visuais aparelhos destinados a procedimentos cirurgicos assistidos por robotica,16.40,26.64,3.40,0.00,20/10/2025,30/11/2025
90189099,Instrumentos e aparelhos de optica de fotografia de cinematografia de medida de controle ou de precisao instrumentos e aparelhos medico cirurgicos suas partes e acessorios instrumentos e aparelhos para medicina cirurgia odontologia e veterinaria incluindo os aparelhos para cintilografia e outros aparelhos eletromedicos bem como os aparelhos para testes visuais outros,16.40,26.64,3.40,0.00,20/10/2025,30/11/2025
90189099,Conjunto descartavel de circulacao assistida e conjunto descartavel de balao intra-aortico,13.45,23.69,3.40,0.00,20/10/2025,30/11/2025
90189099,Maquinas cicladoras para dialise peritoneal e seus acessorios,13.45,23.69,3.40,0.00,20/10/2025,30/11/2025
90189099,"Equipamento de drenagem, capsula protetora do adaptador de titanio, equipamentos de transferencia ou similar e equipamento cassete cicladora, para dialise peritoneal",13.45,23.69,3.40,0.00,20/10/2025,30/11/2025
90189099, Kits para aferese,13.45,23.69,3.40,0.00,20/10/2025,30/11/2025
90191000,"Apars.de mecanoterapia,de massagem ou de psicotecnica",16.40,25.09,3.40,0.00,20/10/2025,30/11/2025
90192010,Apars.de oxigenoterapia,14.22,22.91,3.40,0.00,20/10/2025,30/11/2025
90192020,Apars.de aerossolterapia,14.22,22.91,3.40,0.00,20/10/2025,30/11/2025
90192030,Respiratorios de reanimacao,16.40,25.09,3.40,0.00,20/10/2025,30/11/2025
90192040,Respiradores automaticos (pulmoes de aco),16.40,25.09,3.40,0.00,20/10/2025,30/11/2025
90192090,Apars.de ozonoterapia e outs.de terapia respiratoria,16.40,25.09,3.40,0.00,20/10/2025,30/11/2025
90200010,Mascaras contra gases,13.45,15.45,3.40,0.00,20/10/2025,30/11/2025
90200090,Outros apars.respiratorios,16.40,25.92,3.40,0.00,20/10/2025,30/11/2025
90211010,Artigos e apars.ortopedicos,13.45,22.14,3.40,0.00,20/10/2025,30/11/2025
90211020,Artigos e apars.para fraturas,13.45,17.75,3.40,0.00,20/10/2025,30/11/2025
90211091,"Partes e acess.de artigos e apars.ortopedia,articulares",13.45,15.45,3.40,0.00,20/10/2025,30/11/2025
90211099,Outs.partes e acess.de proteses articul/apars.ortoped.,13.45,22.14,3.40,0.00,20/10/2025,30/11/2025
90212110,Dentes artificiais de acrilico,13.45,22.97,3.40,0.00,20/10/2025,30/11/2025
90212190,Outros dentes artificiais exc.de acrilico,13.45,22.97,3.40,0.00,20/10/2025,30/11/2025
90212900,Outros artigos e apars.de protese dentaria,13.45,22.97,3.40,0.00,20/10/2025,30/11/2025
90213110,"Proteses articulares,femurais",13.45,17.75,3.40,0.00,20/10/2025,30/11/2025
90213120,"Proteses articulares,mioletricas",13.45,15.45,3.40,0.00,20/10/2025,30/11/2025
90213190,Outros proteses articulares,13.45,17.75,3.40,0.00,20/10/2025,30/11/2025
90213911,Valvulas cardiacas mecanicas,13.45,15.45,3.40,0.00,20/10/2025,30/11/2025
90213919,"Outros valvulas cardiacas,exc.mecanicas",13.45,22.14,3.40,0.00,20/10/2025,30/11/2025
90213920,Lentes intraoculares,13.45,15.45,3.40,0.00,20/10/2025,30/11/2025
90213930,Proteses de arterias vasculares revestidas,13.45,15.45,3.40,0.00,20/10/2025,30/11/2025
90213940,Proteses mamarias nao implantaveis,13.45,15.45,3.40,0.00,20/10/2025,30/11/2025
90213980,Outros artigos e apars.de protese,13.45,22.14,3.40,0.00,20/10/2025,30/11/2025
90213991,Partes de proteses modulares subst.membros super.infer.,13.45,15.45,3.40,0.00,20/10/2025,30/11/2025
90213999,Partes e acess.de outs.artigos e apars.de protese,13.45,22.14,3.40,0.00,20/10/2025,30/11/2025
90214000,"Apars.p/facilitar a audicao de surdos,exc.partes/acess.",13.45,15.45,3.40,0.00,20/10/2025,30/11/2025
90215000,"Marca-passos cardiacos,exc.partes e acess.",13.45,15.45,3.40,0.00,20/10/2025,30/11/2025
90219011,Cardiodesfibrilador automatico,13.45,15.45,3.40,0.00,20/10/2025,30/11/2025
90219012,"Implantes expansiveis (stents), mesmo montados sobre cateter do tipo balao",13.45,15.45,3.40,0.00,20/10/2025,30/11/2025
90219013,"Oclusores interauriculares constituidos por uma malha de fios de niquel e titanio preenchida com tecido de poliester, mesmo apresentados com seu respectivo cateter",13.45,15.45,3.40,0.00,20/10/2025,30/11/2025
90219019,Outs.apars.implant.organ.p/compensar defeito/incapacid.,13.45,15.45,3.40,0.00,20/10/2025,30/11/2025
90219080,Outros,13.45,22.14,3.40,0.00,20/10/2025,30/11/2025
90219091,Partes e acess.de marca-passos cardiacos,13.45,15.45,3.40,0.00,20/10/2025,30/11/2025
90219092,Partes e acess.de apars.p/facilitar audicao dos surdos,13.45,15.45,3.40,0.00,20/10/2025,30/11/2025
90219099,Partes e acess.de artigos/apars.p/compensar deficiencia,13.45,22.14,3.40,0.00,20/10/2025,30/11/2025
90221200,Apars.de tomografia computadorizada,15.33,17.33,3.40,0.00,20/10/2025,30/11/2025
90221311,"Apars.de raios x,de diagnost.de tomada maxilar panoram.",15.33,17.33,3.40,0.00,20/10/2025,30/11/2025
90221319,"Outros apars.de raios x,p/diagnost.de odontologia",15.33,24.02,3.40,0.00,20/10/2025,30/11/2025
90221390,"Outros apars.de raios x,p/odontologia",15.33,17.33,3.40,0.00,20/10/2025,30/11/2025
90221411,"Apars.de raios x,de diagnost.p/mamografia",15.33,24.02,3.40,0.00,20/10/2025,30/11/2025
90221412,"Apars.de raios x,de diagnost.p/angiografia",15.33,17.33,3.40,0.00,20/10/2025,30/11/2025
90221413,"Apars.computadoriz.de diagnostico, p/densitometria ossea",15.33,17.33,3.40,0.00,20/10/2025,30/11/2025
90221419,"Outs.apars.de raios x,p/diagnost.medico, cirurgico,etc.",15.33,24.02,3.40,0.00,20/10/2025,30/11/2025
90221490,"Outs.apars.de raios x,p/uso medico,cirurgico, veterinar.",15.33,17.33,3.40,0.00,20/10/2025,30/11/2025
90221910,"Espectrometros ou espectrografos,de raios x",15.33,17.33,3.40,0.00,20/10/2025,30/11/2025
90221991,"Outs.apars.de raios x,radiofotografia ou radioterapia dos tipos utilizados para inspecao de bagagens, com tunel de altura inferior ou igual a 0,4m, largura inferior ou igual a 0,6m e comprimento inferior ou igual a 1,2m",15.33,24.02,3.40,0.00,20/10/2025,30/11/2025
90221999,"Outs.apars.de raios x,radiofotografia ou radioterapia",15.33,29.28,3.40,0.00,20/10/2025,30/11/2025
90222110,Instrumentos e aparelhos de optica de fotografia de cinematografia de medida de controle ou de precisao instrumentos e aparelhos medico cirurgicos suas partes e acessorios aparelhos de raios X e aparelhos que utilizem radiacoes alfa beta ou gama mesmo para usos medicos cirurgicos odontologicos ou veterinarios incluindo os aparelhos de radiofotografia ou de radioterapia os tubos de raios X e outros dispositivos geradores de raios X os geradores de,13.45,22.14,3.40,0.00,20/10/2025,30/11/2025
90222120,"Apars.de gamaterapia p/uso medico, cirurgico,etc.",13.45,15.45,3.40,0.00,20/10/2025,30/11/2025
90222190,Instrumentos e aparelhos de optica de fotografia de cinematografia de medida de controle ou de precisao instrumentos e aparelhos medico cirurgicos suas partes e acessorios aparelhos de raios X e aparelhos que utilizem radiacoes alfa beta ou gama mesmo para usos medicos cirurgicos odontologicos ou veterinarios incluindo os aparelhos de radiofotografia ou de radioterapia os tubos de raios X e outros dispositivos geradores de raios X os geradores de,13.45,22.14,3.40,0.00,20/10/2025,30/11/2025
90222190, exceto aparelhos que utilizem radiacoes alfa beta ou gama,16.40,25.09,3.40,0.00,20/10/2025,30/11/2025
90222910,"Apars.raios gama,p/detec.nivel enchim/tampa lata bebida",13.45,15.45,3.40,0.00,20/10/2025,30/11/2025
90222990,"Outros aparelhos de radiacao alfa,beta ou gama",13.45,22.14,3.40,0.00,20/10/2025,30/11/2025
90223000,Tubos de raios x,13.45,15.45,3.40,0.00,20/10/2025,30/11/2025
90229010,Instrumentos e aparelhos de optica de fotografia de cinematografia de medida de controle ou de precisao instrumentos e aparelhos medico cirurgicos suas partes e acessorios aparelhos de raios X e aparelhos que utilizem radiacoes alfa beta ou gama mesmo para usos medicos cirurgicos odontologicos ou veterinarios incluindo os aparelhos de radiofotografia ou de radioterapia os tubos de raios X e outros dispositivos geradores de raios X os geradores de,15.33,24.02,3.40,0.00,20/10/2025,30/11/2025
90229020,Instrumentos e aparelhos de optica de fotografia de cinematografia de medida de controle ou de precisao instrumentos e aparelhos medico cirurgicos suas partes e acessorios aparelhos de raios X e aparelhos que utilizem radiacoes alfa beta ou gama mesmo para usos medicos cirurgicos odontologicos ou veterinarios incluindo os aparelhos de radiofotografia ou de radioterapia os tubos de raios X e outros dispositivos geradores de raios X os geradores de,15.33,24.02,3.40,0.00,20/10/2025,30/11/2025
90229080,Instrumentos e aparelhos de optica de fotografia de cinematografia de medida de controle ou de precisao instrumentos e aparelhos medico cirurgicos suas partes e acessorios aparelhos de raios X e aparelhos que utilizem radiacoes alfa beta ou gama mesmo para usos medicos cirurgicos odontologicos ou veterinarios incluindo os aparelhos de radiofotografia ou de radioterapia os tubos de raios X e outros dispositivos geradores de raios X os geradores de,15.33,24.02,3.40,0.00,20/10/2025,30/11/2025
90229091,Instrumentos e aparelhos de optica de fotografia de cinematografia de medida de controle ou de precisao instrumentos e aparelhos medico cirurgicos suas partes e acessorios aparelhos de raios X e aparelhos que utilizem radiacoes alfa beta ou gama mesmo para usos medicos cirurgicos odontologicos ou veterinarios incluindo os aparelhos de radiofotografia ou de radioterapia os tubos de raios X e outros dispositivos geradores de raios X os geradores de,15.33,24.02,3.40,0.00,20/10/2025,30/11/2025
90229099,Instrumentos e aparelhos de optica de fotografia de cinematografia de medida de controle ou de precisao instrumentos e aparelhos medico cirurgicos suas partes e acessorios aparelhos de raios X e aparelhos que utilizem radiacoes alfa beta ou gama mesmo para usos medicos cirurgicos odontologicos ou veterinarios incluindo os aparelhos de radiofotografia ou de radioterapia os tubos de raios X e outros dispositivos geradores de raios X os geradores de,15.33,24.02,3.40,0.00,20/10/2025,30/11/2025
90229099,Exceto partes e acessorios de aparelhos que utilizem radiacoes alfa beta ou gama,16.40,25.09,3.40,0.00,20/10/2025,30/11/2025
90230000,Instrumentos e aparelhos de optica de fotografia de cinematografia de medida de controle ou de precisao instrumentos e aparelhos medico cirurgicos suas partes e acessorios instrumentos aparelhos e modelos concebidos para demonstracao por exemplo no ensino e nas exposicoes nao suscetiveis de outros usos ,18.76,28.28,3.40,0.00,20/10/2025,30/11/2025
90230000,Lamina preparada preparacao microscopica ,13.45,22.97,3.40,0.00,20/10/2025,30/11/2025
90230000,Modelos de anatomia para ensino,13.45,22.97,3.40,0.00,20/10/2025,30/11/2025
90241010,Maqs.e apars.p/ensaios de tracao/compressao de metais,13.45,22.14,3.40,0.00,20/10/2025,30/11/2025
90241020,Maqs.e apars.p/ensaios de dureza de metais,13.45,22.14,3.40,0.00,20/10/2025,30/11/2025
90241090,Maqs.e apars.p/outs.ensaios de metais,13.45,22.14,3.40,0.00,20/10/2025,30/11/2025
90248011,"Maqs.e apars.p/ensaios de texteis,automaticos",13.45,15.45,3.40,0.00,20/10/2025,30/11/2025
90248019,Outros maqs.e apars.p/ensaios de texteis,13.45,22.14,3.40,0.00,20/10/2025,30/11/2025
90248021,Maquinas para ensaio de pneumaticos,13.45,15.45,3.40,0.00,20/10/2025,30/11/2025
90248029,"Maqs.e apars.p/ensaios de papeis,cartao, linoleo,etc.",13.45,22.14,3.40,0.00,20/10/2025,30/11/2025
90248090,"Outs.maqs.e apars.p/ensaios de dureza,etc.de materiais",13.45,22.14,3.40,0.00,20/10/2025,30/11/2025
90249000,"Partes e acess.de maqs.e apars.p/ensaios de dureza,etc.",15.33,24.02,3.40,0.00,20/10/2025,30/11/2025
90251111,Que contenham mercurio,18.76,29.09,3.40,0.00,20/10/2025,30/11/2025
90251119,Outros,18.76,29.09,3.40,0.00,20/10/2025,30/11/2025
90251191,Que contenham mercurio,18.76,29.88,3.40,0.00,20/10/2025,30/11/2025
90251199,Outros,18.76,29.88,3.40,0.00,20/10/2025,30/11/2025
90251910,Pirometros opticos,18.76,20.76,3.40,0.00,20/10/2025,30/11/2025
90251990,Outros termometros e pirometros,18.76,29.88,3.40,0.00,20/10/2025,30/11/2025
90258000,"Densimetros,areometros,higrometros e outs. instrumentos",18.76,29.09,3.40,0.00,20/10/2025,30/11/2025
90259010,Partes e acess.de termometros,18.76,29.00,3.40,0.00,20/10/2025,30/11/2025
90259090,Partes e acess.de densimetros e outs. instrumentos,18.76,29.00,3.40,0.00,20/10/2025,30/11/2025
90261011,Medidor-transmissor eletron.induc. eletromagnet. de vazao,18.76,27.45,3.40,0.00,20/10/2025,30/11/2025
90261019,Outs.instrumentos e apars.p/medida/controle de vazao,18.76,29.88,3.40,0.00,20/10/2025,30/11/2025
90261021,"Instrumentos e apars.p/medida/controle do nivel, de metais, mediante corentes parasitas",13.45,15.45,3.40,0.00,20/10/2025,30/11/2025
90261029,Outros (instrumentos e apars.p/medida/controle do nivel),13.45,24.57,3.40,0.00,20/10/2025,30/11/2025
